route_id,route_short_name,direction_id,time_band,trips,median_runtime_min,p10_runtime_min,p90_runtime_min,runtime_spread_min,layovers,median_layover_min,p10_layover_min,p90_layover_min,layover_score,runtime_score,fragility_score,why
165,165,1,AM Peak (6–9),33,61.0,56.0,62.0,6.0,30.0,4.0,3.0,6.100000000000001,0.6,0.17142857142857143,38.6,moderate
165,165,1,Evening (19–24),37,43.0,3.433333333333333,48.0,44.56666666666667,30.0,4.0,4.0,5.100000000000001,0.6,1.0,80.0,high schedule variability
165,165,1,Midday (9–15),44,60.0,52.3,70.0,17.700000000000003,35.0,4.0,3.4000000000000004,7.0,0.6,0.5057142857142858,55.3,moderate
165,165,1,Overnight (0–6),26,31.125,2.716666666666667,56.0,53.28333333333333,14.0,5.0,2.3,8.0,0.5,1.0,75.0,high schedule variability
165,165,1,PM Peak (15–19),35,70.0,49.72,70.0,20.28,30.0,5.0,5.0,5.100000000000001,0.5,0.5794285714285715,54.0,moderate
166,166,0,AM Peak (6–9),8,31.0,25.6,31.0,5.399999999999999,7.0,2.0,2.0,2.0,0.8,0.15428571428571425,47.7,very low recovery time
166,166,0,Evening (19–24),1,35.15,35.15,35.15,0.0,1.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
166,166,0,Midday (9–15),4,22.058333333333334,16.0,35.735,19.735,2.0,2.0,2.0,2.0,0.8,0.5638571428571428,68.2,very low recovery time
166,166,0,Overnight (0–6),1,13.0,13.0,13.0,0.0,1.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
166,166,0,PM Peak (15–19),9,39.0,39.0,39.0,0.0,10.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
166,166,1,AM Peak (6–9),7,24.0,24.0,24.0,0.0,7.0,18.0,18.0,18.0,0.0,0.0,0.0,moderate
166,166,1,Evening (19–24),1,7.0,7.0,7.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
166,166,1,Midday (9–15),2,17.0,8.2,25.8,17.6,,10.0,,,0.0,0.5028571428571429,25.1,moderate
166,166,1,Overnight (0–6),2,24.0,24.0,24.0,0.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,moderate
166,166,1,PM Peak (15–19),10,28.0,28.0,28.0,0.0,10.0,6.0,6.0,6.0,0.4,0.0,20.0,moderate
167,167,0,AM Peak (6–9),6,26.0,26.0,26.0,0.0,6.0,4.0,4.0,4.0,0.6,0.0,30.0,moderate
167,167,0,Evening (19–24),10,26.0,22.0,26.0,4.0,10.0,4.0,4.0,8.0,0.6,0.11428571428571428,35.7,moderate
167,167,0,Midday (9–15),12,28.0,28.0,28.0,0.0,12.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
167,167,0,Overnight (0–6),4,22.0,22.0,24.8,2.8000000000000007,4.0,8.0,5.2,8.0,0.19999999999999996,0.08000000000000002,14.0,moderate
167,167,0,PM Peak (15–19),9,29.0,23.21,29.0,5.789999999999999,8.0,1.0,1.0,9.399999999999997,0.9,0.1654285714285714,53.3,no recovery time
167,167,1,AM Peak (6–9),6,24.0,24.0,24.0,0.0,6.0,6.0,6.0,6.0,0.4,0.0,20.0,moderate
167,167,1,Evening (19–24),10,23.0,23.0,25.0,2.0,10.0,7.0,5.0,7.0,0.30000000000000004,0.05714285714285714,17.9,moderate
167,167,1,Midday (9–15),12,25.0,25.0,25.0,0.0,12.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
167,167,1,Overnight (0–6),5,23.0,23.0,23.6,0.6000000000000014,3.0,7.0,6.2,7.0,0.30000000000000004,0.017142857142857182,15.9,moderate
167,167,1,PM Peak (15–19),8,25.0,25.0,25.0,0.0,8.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
168,168,0,AM Peak (6–9),16,28.0,23.0,28.0,5.0,16.0,3.0,2.0,8.0,0.7,0.14285714285714285,42.1,very low recovery time
168,168,0,Evening (19–24),17,20.0,18.0,27.0,9.0,18.0,4.5,2.0,9.0,0.55,0.2571428571428571,40.4,moderate
168,168,0,Midday (9–15),26,26.0,26.0,30.5,4.5,26.0,11.0,6.5,11.0,0.0,0.12857142857142856,6.4,moderate
168,168,0,Overnight (0–6),12,18.0,18.0,23.0,5.0,9.0,4.0,3.8,9.0,0.6,0.14285714285714285,37.1,moderate
168,168,0,PM Peak (15–19),19,32.0,27.0,32.0,5.0,19.0,9.0,6.4,9.0,0.09999999999999998,0.14285714285714285,12.1,moderate
168,168,1,AM Peak (6–9),16,28.0,21.0,28.0,7.0,14.0,8.0,1.0,8.0,0.19999999999999996,0.2,20.0,moderate
168,168,1,Evening (19–24),18,23.0,19.0,28.3,9.3,16.0,5.0,2.5,10.0,0.5,0.26571428571428574,38.3,moderate
168,168,1,Midday (9–15),25,28.0,28.0,31.800000000000004,3.8000000000000043,24.0,10.0,5.0,10.0,0.0,0.1085714285714287,5.4,moderate
168,168,1,Overnight (0–6),11,19.0,17.0,21.0,4.0,11.0,3.0,1.0,5.0,0.7,0.11428571428571428,40.7,very low recovery time
168,168,1,PM Peak (15–19),20,33.0,29.0,33.0,4.0,19.0,10.0,9.8,10.0,0.0,0.11428571428571428,5.7,moderate
169,169,0,AM Peak (6–9),6,40.0,36.0,41.0,5.0,6.0,7.0,4.0,10.5,0.30000000000000004,0.14285714285714285,22.1,moderate
169,169,0,Evening (19–24),10,37.0,36.0,37.0,1.0,10.0,8.0,7.4,9.0,0.19999999999999996,0.02857142857142857,11.4,moderate
169,169,0,Midday (9–15),12,39.0,39.0,42.8,3.799999999999997,12.0,6.0,4.0,6.0,0.4,0.10857142857142849,25.4,moderate
169,169,0,Overnight (0–6),5,36.0,29.39,36.0,6.609999999999999,4.0,9.0,3.4000000000000004,9.0,0.09999999999999998,0.18885714285714283,14.4,moderate
169,169,0,PM Peak (15–19),8,43.0,43.0,43.0,0.0,8.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
169,169,1,AM Peak (6–9),6,36.0,33.5,36.0,2.5,6.0,10.0,9.0,12.0,0.0,0.07142857142857142,3.6,moderate
169,169,1,Evening (19–24),10,39.0,37.0,39.0,2.0,10.0,6.0,5.9,8.0,0.4,0.05714285714285714,22.9,moderate
169,169,1,Midday (9–15),12,38.0,38.0,39.8,1.7999999999999972,12.0,7.0,7.0,7.0,0.30000000000000004,0.051428571428571344,17.6,moderate
169,169,1,Overnight (0–6),4,37.0,34.2,37.0,2.799999999999997,2.0,8.0,8.0,8.0,0.19999999999999996,0.07999999999999992,14.0,moderate
169,169,1,PM Peak (15–19),8,40.0,40.0,40.0,0.0,8.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
171,171,0,AM Peak (6–9),8,13.95,11.95,13.95,2.0,8.0,1.0,1.0,1.0,0.9,0.05714285714285714,47.9,no recovery time
171,171,0,Evening (19–24),15,11.95,11.1,11.95,0.8499999999999996,15.0,1.0,0.40000000000000013,1.0,0.9,0.024285714285714275,46.2,no recovery time
171,171,0,Midday (9–15),14,12.95,12.95,15.140000000000002,2.190000000000003,14.0,1.0,1.0,1.0,0.9,0.06257142857142865,48.1,no recovery time
171,171,0,Overnight (0–6),10,8.341666666666667,5.316666666666666,11.95,6.633333333333333,10.0,1.0,0.21666666666666667,1.0333333333333334,0.9,0.1895238095238095,54.5,no recovery time
171,171,0,PM Peak (15–19),8,15.65,15.05,15.65,0.5999999999999996,8.0,1.0,1.0,1.0,0.9,0.017142857142857133,45.9,no recovery time
171,171,1,AM Peak (6–9),8,22.883333333333333,17.1,22.883333333333333,5.783333333333331,,10.0,,,0.0,0.16523809523809518,8.3,moderate
171,171,1,Evening (19–24),15,19.0,17.1,19.0,1.8999999999999986,,10.0,,,0.0,0.05428571428571424,2.7,moderate
171,171,1,Midday (9–15),14,22.883333333333333,22.883333333333333,25.366666666666667,2.4833333333333343,,10.0,,,0.0,0.07095238095238098,3.5,moderate
171,171,1,Overnight (0–6),11,17.1,5.833333333333333,17.1,11.26666666666667,,10.0,,,0.0,0.32190476190476197,16.1,moderate
171,171,1,PM Peak (15–19),8,25.666666666666668,24.866666666666667,25.666666666666668,0.8000000000000007,,10.0,,,0.0,0.022857142857142878,1.1,moderate
184,184,0,AM Peak (6–9),6,8.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
184,184,0,Evening (19–24),13,8.0,8.0,8.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
184,184,0,Midday (9–15),13,8.0,8.0,8.8,0.8000000000000007,13.0,0.0,0.0,0.0,1.0,0.022857142857142878,51.1,no recovery time
184,184,0,Overnight (0–6),4,8.0,8.0,8.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
184,184,0,PM Peak (15–19),8,9.0,9.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
184,184,1,AM Peak (6–9),6,11.0,11.0,11.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
184,184,1,Evening (19–24),12,10.0,9.0,10.0,1.0,,10.0,,,0.0,0.02857142857142857,1.4,moderate
184,184,1,Midday (9–15),13,10.0,10.0,11.8,1.8000000000000007,,10.0,,,0.0,0.05142857142857145,2.6,moderate
184,184,1,Overnight (0–6),5,9.0,9.0,9.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
184,184,1,PM Peak (15–19),8,12.0,12.0,12.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
185,185,0,AM Peak (6–9),8,22.0,17.0,22.0,5.0,8.0,3.5,2.0,4.0,0.65,0.14285714285714285,39.6,moderate
185,185,0,Evening (19–24),15,18.0,16.0,18.0,2.0,16.0,2.0,2.0,2.0,0.8,0.05714285714285714,42.9,very low recovery time
185,185,0,Midday (9–15),14,21.0,21.0,21.0,0.0,14.0,5.0,4.0,5.0,0.5,0.0,25.0,moderate
185,185,0,Overnight (0–6),9,16.0,13.0,17.0,4.0,8.0,2.0,1.4000000000000001,3.015,0.8,0.11428571428571428,45.7,very low recovery time
185,185,0,PM Peak (15–19),10,23.0,22.8,23.0,0.1999999999999993,10.0,2.0,2.0,2.0,0.8,0.005714285714285694,40.3,very low recovery time
185,185,1,AM Peak (6–9),8,19.0,14.0,19.3,5.300000000000001,8.0,5.0,3.0,5.0,0.5,0.15142857142857144,32.6,moderate
185,185,1,Evening (19–24),15,17.0,13.0,17.0,4.0,16.0,3.0,3.0,5.0,0.7,0.11428571428571428,40.7,very low recovery time
185,185,1,Midday (9–15),14,19.0,19.0,19.700000000000003,0.7000000000000028,14.0,5.0,4.3,5.0,0.5,0.02000000000000008,26.0,moderate
185,185,1,Overnight (0–6),10,13.0,11.986666666666666,14.0,2.0133333333333336,8.0,4.0,2.0,5.6,0.6,0.05752380952380953,32.9,moderate
185,185,1,PM Peak (15–19),10,22.0,21.8,22.0,0.1999999999999993,10.0,3.0,3.0,3.0,0.7,0.005714285714285694,35.3,very low recovery time
189,189,0,AM Peak (6–9),7,18.0,18.0,18.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,50.0,no recovery time
189,189,0,Evening (19–24),11,16.0,13.0,16.0,3.0,11.0,0.0,0.0,0.0,1.0,0.08571428571428572,54.3,no recovery time
189,189,0,Midday (9–15),15,19.0,19.0,19.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
189,189,0,Overnight (0–6),4,13.0,13.0,15.8,2.8000000000000007,3.0,0.0,0.0,0.0,1.0,0.08000000000000002,54.0,no recovery time
189,189,0,PM Peak (15–19),8,21.0,18.1,21.0,2.8999999999999986,9.0,0.0,0.0,0.0,1.0,0.08285714285714281,54.1,no recovery time
189,189,1,AM Peak (6–9),7,25.0,25.0,25.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
189,189,1,Evening (19–24),11,17.0,17.0,19.0,2.0,,10.0,,,0.0,0.05714285714285714,2.9,moderate
189,189,1,Midday (9–15),15,24.0,24.0,24.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
189,189,1,Overnight (0–6),5,17.0,17.0,24.6,7.600000000000001,,10.0,,,0.0,0.2171428571428572,10.9,moderate
189,189,1,PM Peak (15–19),9,29.0,24.0,29.0,5.0,,10.0,,,0.0,0.14285714285714285,7.1,moderate
191,191,0,AM Peak (6–9),9,20.466666666666665,16.533333333333335,20.466666666666665,3.93333333333333,,10.0,,,0.0,0.11238095238095229,5.6,moderate
191,191,0,Evening (19–24),16,13.633333333333333,13.633333333333333,13.633333333333333,0.0,,10.0,,,0.0,0.0,0.0,moderate
191,191,0,Midday (9–15),15,18.466666666666665,18.466666666666665,20.266666666666666,1.8000000000000007,,10.0,,,0.0,0.05142857142857145,2.6,moderate
191,191,0,Overnight (0–6),5,13.633333333333333,9.763333333333334,15.373333333333335,5.610000000000001,,10.0,,,0.0,0.1602857142857143,8.0,moderate
191,191,0,PM Peak (15–19),11,21.466666666666665,19.6,21.466666666666665,1.8666666666666636,,10.0,,,0.0,0.05333333333333325,2.7,moderate
191,191,1,AM Peak (6–9),8,21.483333333333334,19.2,21.483333333333334,2.283333333333335,8.0,0.0,0.0,10.399999999999999,1.0,0.06523809523809529,53.3,no recovery time
191,191,1,Evening (19–24),14,16.033333333333335,14.316666666666666,16.033333333333335,1.7166666666666686,15.0,0.0,0.0,0.0,1.0,0.049047619047619104,52.5,no recovery time
191,191,1,Midday (9–15),14,19.483333333333334,19.483333333333334,20.883333333333336,1.4000000000000021,14.0,0.0,0.0,0.0,1.0,0.04000000000000006,52.0,no recovery time
191,191,1,Overnight (0–6),5,14.316666666666666,14.316666666666666,17.246666666666666,2.9299999999999997,4.0,0.0,0.0,2.1000000000000005,1.0,0.0837142857142857,54.2,no recovery time
191,191,1,PM Peak (15–19),12,22.200000000000003,20.483333333333334,23.916666666666668,3.4333333333333336,12.0,0.0,0.0,1.8000000000000007,1.0,0.0980952380952381,54.9,no recovery time
300,300,0,Overnight (0–6),54,73.0,3.0,85.0,82.0,26.0,9.0,0.0,11.0,0.09999999999999998,1.0,55.0,high schedule variability
300,300,1,Overnight (0–6),34,74.0,60.800000000000004,76.0,15.199999999999996,16.0,15.0,9.5,15.0,0.0,0.43428571428571416,21.7,moderate
307,307,0,Overnight (0–6),9,46.0,41.77666666666667,50.6,8.82333333333333,7.0,16.0,3.2,16.0,0.0,0.25209523809523804,12.6,moderate
307,307,1,Overnight (0–6),15,46.0,23.1,59.599999999999994,36.49999999999999,4.0,9.0,1.9000000000000001,14.0,0.09999999999999998,1.0,55.0,high schedule variability
315,315,0,Overnight (0–6),8,27.883333333333333,27.883333333333333,29.0,1.1166666666666671,6.0,0.0,0.0,7.0,1.0,0.031904761904761915,51.6,no recovery time
315,315,1,Overnight (0–6),7,27.95,27.95,28.37,0.4200000000000017,1.0,2.0,2.0,2.0,0.8,0.012000000000000049,40.6,very low recovery time
316,316,0,Overnight (0–6),6,41.0,41.0,41.0,0.0,5.0,8.0,8.0,8.0,0.19999999999999996,0.0,10.0,moderate
316,316,1,Overnight (0–6),6,41.0,41.0,41.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
320,320,0,Overnight (0–6),39,45.88333333333333,40.15,54.2,14.050000000000004,30.0,8.0,8.0,12.100000000000001,0.19999999999999996,0.4014285714285715,30.1,moderate
320,320,1,Overnight (0–6),34,47.0,25.433333333333334,48.0,22.566666666666666,7.0,4.0,2.2,4.0,0.6,0.6447619047619048,62.2,moderate
322,322,0,Overnight (0–6),7,23.0,14.71,23.0,8.29,1.0,1.0333333333333334,1.0333333333333334,1.0333333333333334,0.8966666666666666,0.23685714285714282,56.7,very low recovery time
322,322,1,Overnight (0–6),7,23.0,20.2,23.0,2.8000000000000007,5.0,9.0,3.6,9.0,0.09999999999999998,0.08000000000000002,9.0,moderate
324,324,0,Overnight (0–6),7,36.0,36.0,36.0,0.0,6.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
324,324,1,Overnight (0–6),6,36.0,36.0,38.5,2.5,4.0,13.0,13.0,13.0,0.0,0.07142857142857142,3.6,moderate
325,325,0,Overnight (0–6),9,51.0,38.58,51.4,12.82,3.0,7.0,7.0,10.2,0.30000000000000004,0.36628571428571427,33.3,moderate
325,325,1,Overnight (0–6),8,51.0,34.63,51.0,16.369999999999997,7.0,7.0,3.6133333333333333,7.800000000000001,0.30000000000000004,0.46771428571428564,38.4,moderate
329,329,0,Overnight (0–6),13,44.0,19.043333333333333,59.0,39.95666666666666,10.0,2.0,1.9,7.199999999999999,0.8,1.0,90.0,"very low recovery time, high schedule variability"
329,329,1,Overnight (0–6),13,54.0,15.596666666666673,59.0,43.40333333333333,3.0,0.0,0.0,0.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
332,332,0,Overnight (0–6),14,11.0,3.0,39.3,36.3,12.0,7.5,0.0,22.0,0.25,1.0,62.5,high schedule variability
332,332,1,Overnight (0–6),7,42.516666666666666,33.836666666666666,42.516666666666666,8.68,1.0,6.033333333333333,6.033333333333333,6.033333333333333,0.3966666666666667,0.248,32.2,moderate
334,334,0,Overnight (0–6),17,42.0,2.4,69.96666666666667,67.56666666666666,,10.0,,,0.0,1.0,50.0,high schedule variability
334,334,1,Overnight (0–6),17,38.0,1.15,60.666666666666664,59.516666666666666,14.0,0.0,0.0,9.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
335,335,0,Overnight (0–6),11,45.0,45.0,45.0,0.0,9.0,10.0,10.0,10.0,0.0,0.0,0.0,moderate
335,335,1,Overnight (0–6),9,42.0,42.0,42.0,0.0,6.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
336,336,0,Overnight (0–6),19,33.0,27.6,54.0,26.4,,10.0,,,0.0,0.7542857142857142,37.7,high schedule variability
336,336,1,Overnight (0–6),18,40.9,24.486666666666668,53.0,28.513333333333332,12.0,0.0,0.0,6.800000000000001,1.0,0.8146666666666667,90.7,"no recovery time, high schedule variability"
337,337,0,Overnight (0–6),7,43.0,43.0,44.373333333333335,1.3733333333333348,4.0,3.0,0.9466666666666668,3.0,0.7,0.03923809523809528,37.0,very low recovery time
337,337,1,Overnight (0–6),7,44.0,42.95333333333333,45.4,2.4466666666666654,6.0,0.0,0.0,15.5,1.0,0.06990476190476187,53.5,no recovery time
339,339,0,AM Peak (6–9),1,1.75,1.75,1.75,0.0,,10.0,,,0.0,0.0,0.0,moderate
339,339,0,Overnight (0–6),17,34.0,1.75,39.0,37.25,9.0,0.0,0.0,0.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
339,339,1,Overnight (0–6),14,35.0,5.0,35.0,30.0,13.0,0.0,0.0,0.0,1.0,0.8571428571428571,92.9,"no recovery time, high schedule variability"
340,340,0,Overnight (0–6),8,14.0,14.0,14.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
340,340,1,Overnight (0–6),7,13.0,13.0,13.0,0.0,7.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
341,341,0,Overnight (0–6),5,41.083333333333336,41.083333333333336,41.083333333333336,0.0,,10.0,,,0.0,0.0,0.0,moderate
341,341,1,Overnight (0–6),7,43.9,43.9,43.94,0.03999999999999915,7.0,4.0,2.4000000000000004,12.0,0.6,0.0011428571428571184,30.1,moderate
343,343,0,Overnight (0–6),7,27.0,27.0,27.0,0.0,7.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
343,343,1,Overnight (0–6),8,27.0,19.78,27.0,7.219999999999999,6.0,3.0,1.5,6.0,0.7,0.20628571428571427,45.3,very low recovery time
352,352,0,Overnight (0–6),14,32.0,4.0,60.0,56.0,13.0,0.0,0.0,6.800000000000001,1.0,1.0,100.0,"no recovery time, high schedule variability"
352,352,1,Overnight (0–6),7,55.0,55.0,56.2,1.2000000000000028,2.0,1.0,1.0,1.0,0.9,0.034285714285714364,46.7,no recovery time
353,353,0,AM Peak (6–9),2,5.833333333333333,5.833333333333333,5.833333333333333,0.0,,10.0,,,0.0,0.0,0.0,moderate
353,353,0,Overnight (0–6),12,58.0,5.833333333333333,58.0,52.166666666666664,7.0,1.0,1.0,1.0,0.9,1.0,95.0,"no recovery time, high schedule variability"
353,353,1,Overnight (0–6),14,60.0,1.15,60.0,58.85,12.0,1.0,1.0,1.0,0.9,1.0,95.0,"no recovery time, high schedule variability"
354,354,0,Overnight (0–6),13,46.166666666666664,2.0,46.166666666666664,44.166666666666664,6.0,11.0,6.5,17.0,0.0,1.0,50.0,high schedule variability
354,354,1,Overnight (0–6),6,43.516666666666666,43.516666666666666,43.516666666666666,0.0,4.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
363,363,0,Overnight (0–6),8,25.0,25.0,25.3,0.3000000000000007,8.0,8.0,0.0,8.0,0.19999999999999996,0.008571428571428591,10.4,moderate
363,363,1,Overnight (0–6),9,24.0,20.0,31.400000000000002,11.400000000000002,,10.0,,,0.0,0.3257142857142858,16.3,moderate
365,365,0,Overnight (0–6),7,13.266666666666667,13.266666666666667,13.266666666666667,0.0,7.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
365,365,1,Overnight (0–6),7,13.566666666666666,13.566666666666666,13.566666666666666,0.0,,10.0,,,0.0,0.0,0.0,moderate
384,384,0,Overnight (0–6),10,29.25,1.3833333333333333,30.485,29.101666666666667,8.0,0.0,0.0,2.3999999999999986,1.0,0.8314761904761905,91.6,"no recovery time, high schedule variability"
384,384,1,Overnight (0–6),9,29.5,29.5,29.513333333333332,0.013333333333331865,,10.0,,,0.0,0.000380952380952339,0.0,moderate
385,385,0,Overnight (0–6),8,51.86666666666667,39.09166666666667,51.86666666666667,12.774999999999999,,10.0,,,0.0,0.36499999999999994,18.2,moderate
385,385,1,Overnight (0–6),7,50.86666666666667,46.46666666666667,52.31666666666667,5.850000000000001,4.0,6.5,3.9000000000000004,9.100000000000001,0.35,0.16714285714285718,25.9,moderate
386,386,0,Overnight (0–6),9,28.0,28.0,28.0,0.0,7.0,3.0,3.0,15.200000000000001,0.7,0.0,35.0,very low recovery time
386,386,1,Overnight (0–6),7,29.0,29.0,31.6,2.6000000000000014,4.0,3.0,0.0,8.8,0.7,0.07428571428571433,38.7,very low recovery time
395,395,0,Overnight (0–6),7,47.28333333333333,44.88333333333333,50.900000000000006,6.016666666666673,,10.0,,,0.0,0.1719047619047621,8.6,moderate
395,395,1,Overnight (0–6),12,47.03333333333333,7.0,55.03333333333333,48.03333333333333,5.0,8.0,6.8,9.8,0.19999999999999996,1.0,60.0,high schedule variability
396,396,0,Overnight (0–6),10,44.2,44.2,44.28,0.0799999999999983,5.0,5.0,5.0,5.0,0.5,0.002285714285714237,25.1,moderate
396,396,1,Overnight (0–6),9,43.53333333333333,36.666666666666664,43.53333333333333,6.866666666666667,,10.0,,,0.0,0.1961904761904762,9.8,moderate
403,403,0,Midday (9–15),4,37.0,37.0,37.0,0.0,3.0,0.0,0.0,24.0,1.0,0.0,50.0,no recovery time
403,403,0,PM Peak (15–19),2,32.391666666666666,28.705000000000002,36.07833333333333,7.373333333333331,2.0,0.0,0.0,0.0,1.0,0.2106666666666666,60.5,no recovery time
403,403,1,Midday (9–15),4,38.0,31.338333333333335,38.0,6.661666666666665,4.0,0.0,0.0,0.0,1.0,0.1903333333333333,59.5,no recovery time
403,403,1,PM Peak (15–19),2,38.0,38.0,38.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
404,404,0,Midday (9–15),6,60.0,60.0,60.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
404,404,0,PM Peak (15–19),2,60.0,60.0,60.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
404,404,1,Midday (9–15),6,60.0,60.0,65.0,5.0,5.0,5.0,0.0,33.0,0.5,0.14285714285714285,32.1,moderate
404,404,1,PM Peak (15–19),2,65.0,65.0,65.0,0.0,2.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
405,405,0,Midday (9–15),6,80.0,39.30833333333334,80.0,40.69166666666666,3.0,0.0,0.0,0.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
405,405,0,PM Peak (15–19),1,80.0,80.0,80.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
405,405,1,Midday (9–15),5,70.0,32.14333333333333,70.0,37.85666666666667,5.0,0.0,0.0,17.96,1.0,1.0,100.0,"no recovery time, high schedule variability"
405,405,1,PM Peak (15–19),2,70.0,70.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
806,806,0,Evening (19–24),13,34.0,34.0,34.0,0.0,9.0,7.0,6.4,7.0,0.30000000000000004,0.0,15.0,moderate
806,806,0,Overnight (0–6),7,34.0,34.0,34.0,0.0,9.0,7.0,7.0,7.0,0.30000000000000004,0.0,15.0,moderate
806,806,1,Evening (19–24),13,34.0,34.0,34.0,0.0,9.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
806,806,1,Overnight (0–6),9,34.0,27.8,34.0,6.199999999999999,7.0,5.0,5.0,5.0,0.5,0.17714285714285713,33.9,moderate
900,900,0,AM Peak (6–9),17,16.0,13.0,16.0,3.0,17.0,8.0,4.6,8.8,0.19999999999999996,0.08571428571428572,14.3,moderate
900,900,0,Evening (19–24),33,14.0,13.0,14.0,1.0,30.0,8.0,3.9000000000000004,8.0,0.19999999999999996,0.02857142857142857,11.4,moderate
900,900,0,Midday (9–15),40,14.0,14.0,14.0,0.0,39.0,8.0,8.0,8.0,0.19999999999999996,0.0,10.0,moderate
900,900,0,Overnight (0–6),10,13.0,13.0,13.0,0.0,9.0,5.0,5.0,15.2,0.5,0.0,25.0,moderate
900,900,0,PM Peak (15–19),27,17.0,17.0,17.0,0.0,25.0,8.0,8.0,8.0,0.19999999999999996,0.0,10.0,moderate
900,900,1,AM Peak (6–9),37,17.0,3.0,19.0,16.0,35.0,1.0,1.0,3.0,0.9,0.45714285714285713,67.9,no recovery time
900,900,1,Evening (19–24),65,3.0,3.0,18.0,15.0,65.0,1.0,1.0,1.0,0.9,0.42857142857142855,66.4,no recovery time
900,900,1,Midday (9–15),80,10.5,3.0,18.0,15.0,79.0,1.0,1.0,1.0,0.9,0.42857142857142855,66.4,no recovery time
900,900,1,Overnight (0–6),22,17.0,3.0,17.0,14.0,24.0,1.0,0.30000000000000027,1.0,0.9,0.4,65.0,no recovery time
900,900,1,PM Peak (15–19),53,23.0,3.0,23.0,20.0,54.0,1.5,1.0,2.0,0.85,0.5714285714285714,71.1,very low recovery time
902,902,0,AM Peak (6–9),13,56.0,56.0,56.0,0.0,8.0,4.0,4.0,4.0,0.6,0.0,30.0,moderate
902,902,0,Evening (19–24),5,6.283333333333333,6.283333333333333,6.283333333333333,0.0,,10.0,,,0.0,0.0,0.0,moderate
902,902,0,Midday (9–15),30,53.0,53.0,53.0,0.0,31.0,7.0,4.0,7.0,0.30000000000000004,0.0,15.0,moderate
902,902,0,PM Peak (15–19),21,61.0,61.0,61.0,0.0,19.0,11.0,1.8,11.0,0.0,0.0,0.0,moderate
902,902,1,AM Peak (6–9),19,57.0,8.1,57.0,48.9,13.0,3.0,0.0,3.0,0.7,1.0,85.0,"very low recovery time, high schedule variability"
902,902,1,Midday (9–15),30,53.0,53.0,56.0,3.0,30.0,7.0,3.0,7.0,0.30000000000000004,0.08571428571428572,19.3,moderate
902,902,1,PM Peak (15–19),20,60.0,59.9,60.0,0.10000000000000142,20.0,0.0,0.0,4.0,1.0,0.002857142857142898,50.1,no recovery time
903,903,0,AM Peak (6–9),19,26.0,15.0,26.0,11.0,18.0,10.0,8.8,10.0,0.0,0.3142857142857143,15.7,moderate
903,903,0,Evening (19–24),14,25.0,25.0,25.0,0.0,15.0,12.0,12.0,12.0,0.0,0.0,0.0,moderate
